"","x"
"1057","TRPC7..57113."
"1058","MAST4..375449."
"1059","ADGRF5..221395."
"1060","SDK2..54549."
"1061","ADAM7..8756."
"1062","NUP133..55746."
"1063","NUCKS1..64710."
"1064","VPS35..55737."
"1065","DNAJA2..10294."
"1066","BCL3..602."
"1067","KCNAB2..8514."
"1068","ABCC9..10060."
"1069","GAL..51083."
"1070","CLEC2D..29121."
"1071","FUNDC1..139341."
"1072","MAOB..4129."
"1073","RORA..6095."
"1074","DRD4..1815."
"1075","TGFBR3..7049."
"1076","PLA2G10..8399."
"1077","HES2..54626."
"1078","ATP1B3..483."
"1079","NEDD4..4734."
"1080","PIGB..9488."
"1081","MAPK6..5597."
"1082","GNB5..10681."
"1083","RAB27A..5873."
